date,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2024-01-15 13:00:00,5,988.01,0.73,39.76,69.38,9.54,76.45,123.27,7.35
2024-01-15 14:00:00,3,1014.71,0.01,45.93,50.78,7.87,49.2,81.21,8.61
2024-01-15 15:00:00,3,1014.71,0.0,43.53,48.64,7.75,41.17,67.85,10.39
2024-01-15 16:00:00,3,1081.47,0.0,42.16,47.92,8.7,45.72,73.94,12.54
2024-01-15 17:00:00,3,1054.76,0.0,37.01,52.93,8.58,49.09,79.09,12.54
2024-01-15 18:00:00,4,988.01,0.0,32.22,61.51,7.99,50.51,80.93,11.78
2024-01-15 19:00:00,3,821.11,0.0,26.05,70.81,6.38,43.22,70.73,8.74
2024-01-15 20:00:00,3,560.76,0.0,17.65,82.25,4.41,32.83,57.11,4.43
2024-01-15 21:00:00,3,423.91,0.0,10.97,90.84,3.73,30.73,56.84,2.79
2024-01-15 22:00:00,3,377.18,0.0,7.11,95.84,3.43,31.4,60.86,2.28
2024-01-15 23:00:00,3,370.5,0.0,5.91,97.27,3.49,32.63,65.99,2.22
2024-01-16 00:00:00,3,373.84,0.0,5.83,98.71,3.73,36.53,79.89,2.22
2024-01-16 01:00:00,3,420.57,0.0,7.8,98.71,4.41,43.87,99.42,2.75
2024-01-16 02:00:00,4,607.49,0.0,15.25,91.55,5.96,54.75,118.54,5.13
2024-01-16 03:00:00,5,1188.28,0.03,41.13,65.09,9.66,80.16,153.03,12.03
2024-01-16 04:00:00,5,1949.31,4.47,73.34,32.54,13.59,105.68,186.09,18.49
2024-01-16 05:00:00,5,1842.5,9.39,63.75,39.34,13.35,98.67,182.77,17.99
2024-01-16 06:00:00,5,1188.28,5.14,39.41,67.23,10.85,75.15,161.03,13.3
2024-01-16 07:00:00,4,480.65,1.47,11.14,100.14,5.78,50.34,137.79,3.7
2024-01-16 08:00:00,4,440.6,1.27,9.08,104.43,5.25,48.72,138.15,2.88
2024-01-16 09:00:00,4,453.95,1.41,9.68,104.43,5.19,49.01,138.21,2.82
2024-01-16 10:00:00,4,480.65,1.55,11.48,101.57,5.13,50.01,139.5,3.07
2024-01-16 11:00:00,4,527.38,1.59,15.08,94.41,5.3,51.12,140.05,3.58
2024-01-16 12:00:00,4,567.44,1.29,18.85,85.83,5.13,51.44,139.29,3.89
2024-01-16 13:00:00,4,787.73,0.4,34.62,62.23,5.9,54.28,140.62,5.83
2024-01-16 14:00:00,4,1081.47,0.04,52.09,36.12,7.15,60.33,144.33,8.74
2024-01-16 15:00:00,4,1281.74,0.15,57.58,25.39,8.7,70.24,155.58,12.79
2024-01-16 16:00:00,5,1735.69,1.9,68.55,11.62,12.16,93.66,184.58,20.27
2024-01-16 17:00:00,5,2136.23,6.48,71.97,2.37,14.66,117.38,213.48,25.59
2024-01-16 18:00:00,5,2376.56,10.51,69.92,0.85,15.97,134.34,234.8,29.13
2024-01-16 19:00:00,5,2429.96,12.29,69.23,0.54,15.74,136.05,236.29,27.61
2024-01-16 20:00:00,5,2483.37,13.63,74.71,0.3,14.9,134.64,230.27,22.29
2024-01-16 21:00:00,5,3311.16,24.81,85.0,0.02,18.36,177.63,273.84,24.07
2024-01-16 22:00:00,5,5180.36,48.28,105.56,0.0,25.27,291.03,394.64,30.91
2024-01-16 23:00:00,5,7156.37,67.06,128.87,0.0,29.8,421.59,536.84,33.94
2024-01-17 00:00:00,5,7583.62,62.58,137.09,0.0,28.37,464.85,573.88,29.13
2024-01-17 01:00:00,5,5874.63,39.79,115.16,0.0,23.13,371.07,469.42,22.04
2024-01-17 02:00:00,5,4219.06,27.94,85.0,0.0,22.65,269.81,365.02,22.8
2024-01-17 03:00:00,5,4219.06,45.6,77.46,0.04,29.33,250.04,355.44,40.02
2024-01-17 04:00:00,5,3738.4,42.92,85.0,1.88,29.33,196.0,317.42,44.58
2024-01-17 05:00:00,5,3631.59,40.68,89.11,8.76,29.56,205.72,332.92,46.1
2024-01-17 06:00:00,5,3337.86,24.59,87.05,27.54,30.28,236.58,364.87,43.06
2024-01-17 07:00:00,5,1321.79,6.76,33.93,111.58,47.21,150.12,266.45,12.54
2024-01-17 08:00:00,5,1121.52,4.81,30.85,140.19,59.13,144.5,264.77,8.61
2024-01-17 09:00:00,5,1094.82,4.47,32.9,154.5,66.76,143.69,267.48,7.66
2024-01-17 10:00:00,5,1241.68,4.14,41.81,153.06,67.71,149.36,277.13,9.25
2024-01-17 11:00:00,5,1535.42,4.36,56.89,133.04,68.66,158.06,289.79,12.92
2024-01-17 12:00:00,5,1735.69,2.35,72.66,100.14,67.71,155.89,288.55,15.45
2024-01-17 13:00:00,5,1949.31,0.39,85.0,67.23,65.8,156.44,290.62,16.72
2024-01-17 14:00:00,5,1842.5,0.0,74.03,60.08,55.79,155.6,289.59,15.71
2024-01-17 15:00:00,5,1455.31,0.0,49.35,75.82,45.3,154.42,284.54,13.68
2024-01-17 16:00:00,5,1375.2,0.0,39.07,81.54,39.58,165.14,289.82,14.57
2024-01-17 17:00:00,5,1588.82,0.0,38.04,77.96,29.56,185.96,305.91,19.0
2024-01-17 18:00:00,5,1655.58,0.0,36.33,77.96,23.6,196.67,310.06,21.03
2024-01-17 19:00:00,5,1535.42,0.0,32.22,80.11,19.31,192.51,295.16,17.73
2024-01-17 20:00:00,5,1228.33,0.0,23.31,87.98,15.5,177.41,266.76,11.4
2024-01-17 21:00:00,5,1068.12,0.0,16.28,95.84,13.95,174.53,255.24,9.25
2024-01-17 22:00:00,5,1028.06,0.0,13.54,98.71,13.71,177.28,251.81,9.12
2024-01-17 23:00:00,5,1041.41,0.0,13.02,98.71,14.07,181.79,252.82,9.37
2024-01-18 00:00:00,5,1054.76,0.0,13.37,95.84,14.66,186.56,254.78,9.75
2024-01-18 01:00:00,5,1134.87,0.0,15.77,92.98,15.74,194.61,260.26,10.39
2024-01-18 02:00:00,5,1415.25,0.0,25.36,85.12,18.84,212.03,277.32,14.69
2024-01-18 03:00:00,5,2243.04,0.71,54.84,61.51,25.03,252.47,324.51,25.59
2024-01-18 04:00:00,5,2937.32,9.16,77.46,46.49,29.8,277.27,356.97,32.93
2024-01-18 05:00:00,5,2937.32,13.97,75.4,56.51,32.9,271.99,353.09,32.42
2024-01-18 06:00:00,5,2510.07,9.61,61.69,86.55,36.72,259.67,337.5,27.36
2024-01-18 07:00:00,5,1922.61,5.53,44.55,124.45,42.44,233.7,305.02,17.99
2024-01-18 08:00:00,5,1642.23,4.14,38.04,150.2,51.02,216.78,284.63,12.92
2024-01-18 09:00:00,5,1468.66,3.35,35.3,163.08,57.7,202.42,268.19,10.26
2024-01-18 10:00:00,5,1735.69,4.19,49.35,155.93,62.94,208.32,276.65,13.43
2024-01-18 11:00:00,5,2429.96,6.03,82.25,125.89,67.71,225.28,301.79,21.53
2024-01-18 12:00:00,5,2883.91,5.7,116.53,80.11,67.71,213.03,294.71,27.11
2024-01-18 13:00:00,5,4165.65,18.78,172.73,12.52,69.62,228.34,321.22,39.52
2024-01-18 14:00:00,5,6301.88,81.36,189.19,0.0,73.43,287.18,395.43,59.28
2024-01-18 15:00:00,5,8331.3,128.75,200.15,0.0,75.34,392.96,520.33,82.08
2024-01-18 16:00:00,5,10574.34,157.36,216.6,0.0,79.15,548.0,699.6,112.47
2024-01-18 17:00:00,5,12924.19,178.81,230.31,0.0,85.83,732.77,909.96,147.94
2024-01-18 18:00:00,5,13885.5,173.45,235.8,0.0,92.51,849.63,1040.75,178.34
2024-01-18 19:00:00,5,12069.7,134.11,205.64,0.0,81.06,760.86,936.1,160.1
2024-01-18 20:00:00,5,7797.24,73.31,149.43,0.0,49.59,501.61,628.84,92.21
2024-01-18 21:00:00,5,4058.84,21.23,93.22,0.32,27.42,300.64,382.67,45.09
2024-01-18 22:00:00,5,2349.85,0.75,53.47,16.81,19.55,219.42,278.86,28.12
2024-01-18 23:00:00,5,1922.61,0.0,33.59,44.7,18.36,204.87,258.72,25.33
2024-01-19 00:00:00,5,1842.5,0.0,30.5,56.51,18.6,203.79,258.1,24.83
2024-01-19 01:00:00,5,1922.61,0.0,34.96,56.51,19.55,205.11,261.97,26.09
2024-01-19 02:00:00,5,2510.07,0.01,57.58,40.77,22.89,229.53,292.45,33.94
2024-01-19 03:00:00,5,4432.68,16.32,108.3,4.92,32.9,317.97,400.92,58.77
2024-01-19 04:00:00,5,6408.69,78.68,122.01,4.29,41.96,386.7,497.12,78.02
2024-01-19 05:00:00,5,6835.94,101.03,131.61,9.83,45.78,384.28,516.11,80.05
2024-01-19 06:00:00,5,5981.45,73.31,134.35,22.17,46.25,352.09,496.49,71.94
2024-01-19 07:00:00,5,4272.46,31.74,119.27,52.93,48.16,290.08,428.43,50.66
2024-01-19 08:00:00,5,4913.33,31.29,139.83,69.38,55.31,339.62,493.35,57.76
2024-01-19 09:00:00,5,5340.58,29.06,164.51,82.97,70.57,375.24,539.24,63.84
2024-01-19 10:00:00,5,5447.39,27.49,189.19,83.68,78.2,385.43,555.04,65.86
2024-01-19 11:00:00,5,4806.52,20.34,183.7,70.81,64.85,346.39,510.92,55.73
2024-01-19 12:00:00,5,3578.19,8.72,154.91,52.21,47.68,268.81,412.88,38.0
2024-01-19 13:00:00,5,3177.64,4.14,152.17,16.99,45.78,227.05,346.97,29.39
2024-01-19 14:00:00,5,3284.45,10.62,150.8,1.25,51.02,219.65,322.43,27.87
2024-01-19 15:00:00,5,2883.91,1.72,130.24,21.99,55.31,221.61,313.86,26.85
2024-01-19 16:00:00,5,3097.53,0.02,120.64,41.84,54.36,263.04,355.03,34.96
2024-01-19 17:00:00,5,4165.65,0.73,143.95,17.17,50.54,340.19,438.34,50.66
2024-01-19 18:00:00,5,5233.76,8.94,159.03,2.08,48.16,422.76,526.55,60.8
2024-01-19 19:00:00,5,6141.66,23.02,165.88,0.06,45.3,485.78,590.05,57.76
2024-01-19 20:00:00,5,6515.5,25.26,171.36,0.02,38.15,514.63,609.12,42.56
2024-01-19 21:00:00,5,6088.26,15.2,159.03,0.08,29.33,511.39,593.29,29.13
2024-01-19 22:00:00,5,4432.68,3.55,111.04,3.22,20.98,431.3,500.59,19.76
2024-01-19 23:00:00,5,3124.24,0.12,67.86,18.6,16.93,354.59,416.67,15.2
2024-01-20 00:00:00,5,2643.59,0.0,50.72,39.7,16.45,329.48,387.15,13.81
2024-01-20 01:00:00,5,2723.69,0.0,50.72,52.93,18.36,336.94,389.78,14.31
2024-01-20 02:00:00,5,3337.86,0.0,70.6,44.7,22.41,373.15,434.47,19.25
2024-01-20 03:00:00,5,5126.95,7.82,127.49,7.78,30.99,468.2,548.92,35.46
2024-01-20 04:00:00,5,6942.75,47.83,152.17,3.71,40.53,545.53,658.45,52.18
2024-01-20 05:00:00,5,7263.18,66.16,159.03,12.87,42.44,548.91,689.36,56.24
2024-01-20 06:00:00,5,5981.45,39.79,150.8,42.2,38.15,493.0,642.44,47.12
2024-01-20 07:00:00,5,2403.26,5.36,59.63,134.47,26.46,296.19,389.1,12.54
2024-01-20 08:00:00,5,2002.72,3.55,46.61,157.36,19.79,264.57,346.96,10.26
2024-01-20 09:00:00,5,1815.8,2.93,43.87,154.5,15.97,229.17,295.71,9.75
2024-01-20 10:00:00,5,1428.6,2.77,38.04,133.04,11.92,165.41,210.9,8.36
2024-01-20 11:00:00,5,1094.82,2.43,31.53,113.01,9.06,117.09,151.49,6.97
2024-01-20 12:00:00,5,827.79,1.12,23.31,108.72,7.09,91.19,120.46,4.69
2024-01-20 13:00:00,5,654.22,0.09,15.77,110.15,5.72,76.54,100.69,2.15
2024-01-20 14:00:00,4,734.33,0.0,20.56,100.14,5.96,73.08,96.3,3.45
2024-01-20 15:00:00,4,781.06,0.0,22.28,94.41,6.5,70.3,92.64,5.32
2024-01-20 16:00:00,5,1375.2,0.0,47.3,61.51,10.25,92.29,120.65,14.95
2024-01-20 17:00:00,5,2029.42,0.18,73.34,25.75,14.07,122.81,158.09,23.81
2024-01-20 18:00:00,5,2456.67,2.82,82.94,6.88,16.45,144.67,183.72,28.88
2024-01-20 19:00:00,5,2696.99,10.06,81.57,0.93,16.45,153.6,192.73,27.87
2024-01-20 20:00:00,5,2857.21,14.75,82.25,0.18,15.26,160.41,195.27,21.79
2024-01-20 21:00:00,5,3070.83,14.31,85.0,0.08,15.26,179.18,211.18,19.0
2024-01-20 22:00:00,5,2883.91,10.95,75.4,0.16,14.54,180.49,205.06,16.97
2024-01-20 23:00:00,5,2643.59,7.82,64.43,0.46,14.42,172.14,192.82,16.09
2024-01-21 00:00:00,5,2483.37,4.47,58.26,1.4,15.02,163.93,184.85,15.96
2024-01-21 01:00:00,5,2269.74,2.91,52.09,2.75,15.5,146.39,172.7,15.96
2024-01-21 02:00:00,5,2376.56,5.53,54.84,1.65,17.17,141.16,177.65,19.51
2024-01-21 03:00:00,5,3417.97,23.92,71.97,0.19,23.13,193.89,254.32,33.44
2024-01-21 04:00:00,5,3578.19,28.39,82.94,6.35,24.32,232.35,330.56,38.5
2024-01-21 05:00:00,5,3471.37,28.16,82.94,19.49,25.03,257.43,378.75,40.02
2024-01-21 06:00:00,5,2857.21,15.42,70.6,52.93,25.51,245.75,369.78,33.44
2024-01-21 07:00:00,5,1708.98,5.36,42.84,111.58,43.87,204.98,318.07,15.33
2024-01-21 08:00:00,5,2082.82,6.71,54.84,128.75,48.16,230.84,344.71,18.49
2024-01-21 09:00:00,5,2243.04,7.26,65.12,143.05,52.93,229.46,334.19,20.01
2024-01-21 10:00:00,5,2269.74,7.26,73.34,143.05,49.11,218.09,318.23,20.77
2024-01-21 11:00:00,5,2189.64,6.09,77.46,128.75,40.05,209.96,313.35,20.01
2024-01-21 12:00:00,5,1922.61,3.63,75.4,107.29,28.61,192.34,295.72,16.97
2024-01-21 13:00:00,5,1842.5,1.06,82.25,78.68,20.27,179.59,275.55,14.95
2024-01-21 14:00:00,5,1735.69,0.0,76.77,63.66,14.31,173.28,259.76,13.55
2024-01-21 15:00:00,5,1482.01,0.0,56.89,75.82,10.61,169.16,246.48,12.79
2024-01-21 16:00:00,5,1655.58,0.0,56.89,72.96,11.32,186.92,262.84,17.73
2024-01-21 17:00:00,5,2349.85,0.0,76.77,49.35,15.74,230.11,311.84,28.63
2024-01-21 18:00:00,5,3337.86,0.29,104.19,22.89,23.13,293.49,381.06,44.08
2024-01-21 19:00:00,5,4112.24,4.64,124.75,3.89,29.33,341.16,429.43,55.22
2024-01-21 20:00:00,5,4379.27,9.16,127.49,0.64,29.56,353.42,434.81,50.66
2024-01-21 21:00:00,5,4592.9,12.07,124.75,0.2,30.52,371.01,448.52,46.1
2024-01-21 22:00:00,5,4325.87,8.72,112.41,0.6,29.8,366.97,440.1,39.52
2024-01-21 23:00:00,5,3845.21,3.8,94.59,2.21,27.66,346.5,413.94,33.44
2024-01-22 00:00:00,5,3524.78,1.66,82.94,4.69,26.7,336.29,399.69,30.4
2024-01-22 01:00:00,5,3524.78,1.84,80.88,4.69,27.66,342.86,405.06,30.65
2024-01-22 02:00:00,5,4272.46,11.06,94.59,0.7,32.9,388.95,453.91,39.52
2024-01-22 03:00:00,5,6942.75,63.48,128.87,0.02,47.21,540.99,623.15,66.88
2024-01-22 04:00:00,5,11108.4,159.14,171.36,0.93,63.9,732.49,842.79,100.31
2024-01-22 05:00:00,5,13885.5,216.36,219.35,5.72,73.43,859.14,989.66,124.63
2024-01-22 06:00:00,5,15167.24,178.81,315.31,24.32,79.15,959.06,1094.45,126.66
2024-01-22 07:00:00,5,5447.39,27.05,168.62,113.01,77.25,405.51,464.55,40.02
2024-01-22 08:00:00,5,3791.81,11.85,113.79,174.52,51.02,337.36,390.84,25.59
2024-01-22 09:00:00,5,2830.51,6.93,78.83,200.27,31.47,283.53,331.63,19.76
2024-01-22 10:00:00,5,1842.5,5.03,50.72,165.94,17.64,167.21,199.16,14.82
2024-01-22 11:00:00,4,1108.17,4.25,33.59,111.58,9.78,67.92,85.22,10.39
2024-01-22 12:00:00,3,687.6,2.24,21.42,86.55,6.38,25.42,35.92,6.08
2024-01-22 13:00:00,2,494.0,0.3,14.39,80.82,4.89,12.41,20.04,3.17
2024-01-22 14:00:00,2,547.41,0.0,18.51,72.24,5.36,11.92,20.51,3.96
2024-01-22 15:00:00,2,560.76,0.0,18.34,72.24,5.6,14.07,27.46,5.07
2024-01-22 16:00:00,2,734.33,0.0,24.68,65.8,6.79,24.22,47.27,8.74
2024-01-22 17:00:00,3,867.84,0.0,28.79,60.8,7.57,35.18,67.23,11.27
2024-01-22 18:00:00,3,947.95,0.0,29.47,61.51,7.87,44.2,83.77,12.03
2024-01-22 19:00:00,3,988.01,0.0,31.53,61.51,7.57,48.29,92.53,11.27
2024-01-22 20:00:00,3,947.95,0.0,32.56,62.23,6.91,46.21,90.81,8.74
2024-01-22 21:00:00,3,961.3,0.0,30.85,64.37,7.51,49.67,96.37,9.12
2024-01-22 22:00:00,4,1081.47,0.0,30.16,65.09,9.18,60.7,110.38,11.27
2024-01-22 23:00:00,5,1415.25,0.0,37.36,54.36,12.4,83.9,135.47,15.71
2024-01-23 00:00:00,5,2029.42,0.01,52.78,35.05,18.12,125.32,181.17,22.29
2024-01-23 01:00:00,5,2830.51,0.54,72.66,12.7,24.08,173.11,234.06,28.37
2024-01-23 02:00:00,5,3738.4,13.08,86.37,0.7,27.66,219.32,284.37,32.42
2024-01-23 03:00:00,5,5981.45,67.06,100.08,0.1,35.76,326.13,395.77,47.12
2024-01-23 04:00:00,5,8865.36,153.78,117.9,2.59,45.3,437.29,535.25,63.33
2024-01-23 05:00:00,5,10253.91,189.54,141.2,8.23,52.45,482.8,619.67,82.08
2024-01-23 06:00:00,5,9613.04,139.47,183.7,22.71,55.79,480.48,645.21,99.3
2024-01-23 07:00:00,5,5340.58,39.79,146.69,72.96,54.84,284.43,407.56,60.8
2024-01-23 08:00:00,5,5393.98,29.06,160.4,108.72,70.57,318.46,439.59,64.85
2024-01-23 09:00:00,5,6034.85,25.26,197.41,141.62,86.78,402.57,534.89,69.92
2024-01-23 10:00:00,5,5661.01,17.43,205.64,181.67,82.02,455.1,592.23,58.26
2024-01-23 11:00:00,5,4058.84,7.38,152.17,217.44,55.79,395.95,511.88,33.44
2024-01-23 12:00:00,5,2323.15,1.75,75.4,226.02,32.42,250.6,337.82,14.31
2024-01-23 13:00:00,5,1415.25,0.13,45.24,175.95,26.94,137.79,211.96,7.6
2024-01-23 14:00:00,5,1321.79,0.0,55.52,100.14,30.52,91.79,162.34,10.01
2024-01-23 15:00:00,5,1361.85,0.0,61.69,59.37,35.29,75.45,142.08,14.19
2024-01-23 16:00:00,5,2216.34,2.32,90.48,20.38,38.62,109.09,179.84,29.39
2024-01-23 17:00:00,5,4165.65,33.53,111.04,0.06,46.25,208.32,295.13,57.76
2024-01-23 18:00:00,5,8117.68,103.71,139.83,0.0,66.76,439.62,561.32,106.39
2024-01-23 19:00:00,5,13031.01,173.45,197.41,0.0,86.78,737.33,907.86,151.99
2024-01-23 20:00:00,5,14312.74,184.18,222.09,0.0,87.74,827.94,1013.23,151.99
2024-01-23 21:00:00,5,11108.4,130.53,189.19,0.0,73.43,671.67,829.8,125.65
2024-01-23 22:00:00,5,6729.13,63.48,128.87,0.0,55.31,444.07,561.59,90.18
2024-01-23 23:00:00,5,4325.87,28.61,86.37,0.01,39.1,321.91,419.82,59.78
2024-01-24 00:00:00,5,3364.56,13.52,69.23,0.2,30.99,280.79,375.42,42.56
2024-01-24 01:00:00,5,3017.43,7.71,65.12,0.84,26.7,267.81,364.77,32.93
2024-01-24 02:00:00,5,3471.37,14.75,71.29,0.27,27.42,291.07,395.94,33.44
2024-01-24 03:00:00,5,5767.82,64.37,91.85,0.08,36.72,411.85,541.39,51.68
2024-01-24 04:00:00,5,8651.73,146.63,115.16,2.26,46.73,533.41,703.46,69.92
2024-01-24 05:00:00,5,9292.6,166.3,131.61,8.14,49.59,540.78,750.88,82.08
2024-01-24 06:00:00,5,7476.81,106.39,143.95,22.89,46.73,472.01,692.38,79.04
2024-01-24 07:00:00,5,2323.15,16.32,70.6,83.68,81.06,228.3,355.54,22.29
2024-01-24 08:00:00,5,1615.52,9.28,51.41,111.58,84.88,200.14,312.49,14.31
2024-01-24 09:00:00,5,1361.85,6.31,42.16,131.61,75.34,186.77,292.14,10.64
2024-01-24 10:00:00,5,1054.76,3.91,32.22,144.48,54.84,156.81,246.87,6.33
2024-01-24 11:00:00,5,961.3,2.82,29.47,145.91,35.29,136.8,216.43,5.76
2024-01-24 12:00:00,5,934.6,1.84,30.85,135.9,26.46,122.39,194.85,5.89
2024-01-24 13:00:00,5,1028.06,0.58,39.76,114.44,24.08,114.38,180.61,6.71
2024-01-24 14:00:00,5,1068.12,0.01,42.5,97.27,22.89,110.8,173.59,7.47
2024-01-24 15:00:00,5,1001.36,0.0,35.64,100.14,20.5,106.69,165.59,8.36
2024-01-24 16:00:00,5,1441.96,0.0,50.72,80.11,20.27,129.96,194.6,16.97
2024-01-24 17:00:00,5,1895.9,0.0,65.12,57.22,20.5,155.62,226.77,25.33
2024-01-24 18:00:00,5,2082.82,0.0,69.23,50.07,19.79,170.14,243.47,28.88
2024-01-24 19:00:00,5,2082.82,0.0,69.23,48.64,17.4,165.58,237.02,25.33
2024-01-24 20:00:00,5,2002.72,0.0,68.55,46.49,14.66,155.81,221.83,18.24
2024-01-24 21:00:00,5,2189.64,0.0,69.23,42.2,14.9,165.59,228.81,16.97
2024-01-24 22:00:00,5,2456.67,0.0,70.6,39.7,16.45,189.56,252.23,18.49
2024-01-24 23:00:00,5,2777.1,0.0,74.71,32.19,19.31,221.27,285.09,21.79
2024-01-25 00:00:00,5,3284.45,0.11,84.31,18.06,23.84,263.86,331.62,26.6
2024-01-25 01:00:00,5,3791.81,1.84,93.22,5.23,28.85,304.38,378.29,30.65
2024-01-25 02:00:00,5,4432.68,13.75,98.71,0.27,32.9,346.58,429.54,33.44
2024-01-25 03:00:00,5,6034.85,56.33,106.93,0.1,41.01,425.45,529.71,47.12
2024-01-25 04:00:00,5,7476.81,112.65,112.41,2.37,46.73,461.85,598.7,59.28
2024-01-25 05:00:00,5,7370.0,121.59,122.01,8.58,48.64,436.23,605.76,66.88
2024-01-25 06:00:00,5,6195.07,77.78,138.46,27.89,49.59,391.48,575.07,64.34
2024-01-25 07:00:00,5,1415.25,7.26,42.5,117.3,47.21,138.7,214.67,11.27
2024-01-25 08:00:00,5,1148.22,4.3,30.5,143.05,34.33,125.59,194.0,8.99
2024-01-25 09:00:00,5,1188.28,3.8,30.85,158.79,28.61,130.56,199.29,9.12
2024-01-25 10:00:00,5,1455.31,5.48,45.24,150.2,24.08,141.98,212.12,12.16
2024-01-25 11:00:00,5,1735.69,7.93,63.06,117.3,19.55,143.72,212.67,16.09
2024-01-25 12:00:00,5,1815.8,7.6,73.34,80.82,15.97,128.79,191.73,16.97
2024-01-25 13:00:00,5,2109.53,4.58,95.96,32.9,14.66,119.69,178.11,18.49
2024-01-25 14:00:00,5,2082.82,1.87,100.08,10.46,13.59,111.15,166.85,17.99
2024-01-25 15:00:00,5,1522.06,0.09,63.75,45.06,11.44,94.47,146.04,14.31
2024-01-25 16:00:00,5,1615.52,0.02,60.32,49.35,12.87,101.38,156.66,19.0
2024-01-25 17:00:00,5,2162.93,2.01,78.14,11.44,15.74,125.59,188.7,27.36
2024-01-25 18:00:00,5,2429.96,10.95,73.34,0.76,17.4,140.52,206.83,31.16
2024-01-25 19:00:00,5,2429.96,15.2,69.23,0.22,16.69,136.55,200.73,28.37
2024-01-25 20:00:00,5,2403.26,12.29,76.09,0.27,15.26,128.2,187.24,22.29
2024-01-25 21:00:00,5,3017.43,18.1,89.11,0.05,17.17,157.69,217.81,21.79
2024-01-25 22:00:00,5,4486.08,33.08,109.67,0.0,22.65,247.07,314.33,25.59
2024-01-25 23:00:00,5,7156.37,49.17,154.91,0.0,31.95,438.04,521.49,33.44
2024-01-26 00:00:00,5,7156.37,34.87,153.54,0.0,29.56,481.5,568.61,28.63
2024-01-26 01:00:00,5,3631.59,7.6,78.14,2.32,19.55,283.88,356.92,18.24
2024-01-26 02:00:00,5,2243.04,0.5,50.72,15.38,18.36,214.14,285.64,20.01
2024-01-26 03:00:00,5,3177.64,6.71,78.83,4.52,24.56,285.7,374.2,32.93
2024-01-26 04:00:00,5,4112.24,32.19,91.85,5.45,29.33,348.52,460.47,41.54
2024-01-26 05:00:00,5,4165.65,40.68,91.85,18.42,31.47,357.44,480.49,43.57
2024-01-26 06:00:00,5,3391.27,23.92,79.51,48.64,32.9,333.01,454.66,36.98
2024-01-26 07:00:00,5,1455.31,4.64,33.24,124.45,46.25,206.8,289.18,7.66
2024-01-26 08:00:00,5,1148.22,3.05,25.02,148.77,49.59,169.41,237.35,3.93
2024-01-26 09:00:00,5,1094.82,2.65,25.02,160.22,48.64,158.2,223.38,4.12
2024-01-26 10:00:00,5,1188.28,2.88,28.79,161.65,46.25,163.16,230.8,5.57
2024-01-26 11:00:00,5,1388.55,3.63,38.04,151.63,46.73,173.1,244.24,8.23
2024-01-26 12:00:00,5,1588.82,4.14,49.35,131.61,49.11,173.9,247.97,10.89
2024-01-26 13:00:00,5,1735.69,0.52,63.06,100.14,49.11,168.81,245.87,12.67
2024-01-26 14:00:00,5,1642.23,0.0,56.21,91.55,42.92,170.21,250.71,12.29
2024-01-26 15:00:00,5,1428.6,0.0,40.78,101.57,37.19,181.63,267.08,11.02
2024-01-26 16:00:00,5,1708.98,0.0,43.87,91.55,32.9,213.05,307.17,16.97
2024-01-26 17:00:00,5,1922.61,0.0,42.16,85.83,27.42,240.3,337.35,21.28
2024-01-26 18:00:00,5,2002.72,0.0,39.76,82.97,24.32,254.6,350.7,22.55
2024-01-26 19:00:00,5,1869.2,0.0,36.33,82.25,21.22,250.31,341.03,19.25
2024-01-26 20:00:00,5,1455.31,0.0,25.02,90.12,16.21,223.39,302.69,11.27
2024-01-26 21:00:00,5,1134.87,0.0,13.19,101.57,11.56,204.57,275.01,7.16
2024-01-26 22:00:00,5,1028.06,0.0,9.42,105.86,9.89,196.27,261.7,6.02
2024-01-26 23:00:00,5,1028.06,0.0,9.0,104.43,10.13,194.24,256.75,6.02
2024-01-27 00:00:00,5,1041.41,0.0,9.42,104.43,10.85,196.77,257.17,6.08
2024-01-27 01:00:00,5,1068.12,0.0,10.88,104.43,11.8,199.37,259.18,6.27
2024-01-27 02:00:00,5,1214.98,0.0,16.79,100.14,13.59,206.86,267.94,8.49
2024-01-27 03:00:00,5,1655.58,0.03,33.93,85.83,17.4,227.09,293.51,14.69
2024-01-27 04:00:00,5,2002.72,1.87,49.35,75.82,20.03,233.83,305.14,18.24
2024-01-27 05:00:00,5,1949.31,4.86,45.24,88.69,21.46,223.6,295.84,17.48
2024-01-27 06:00:00,5,1655.58,4.19,33.24,117.3,23.37,210.49,281.56,14.19
2024-01-27 07:00:00,5,1148.22,2.32,19.71,145.91,26.23,173.36,236.47,6.65
2024-01-27 08:00:00,5,1014.71,1.96,17.31,160.22,31.47,160.1,218.94,5.07
2024-01-27 09:00:00,5,974.66,1.79,17.65,168.8,35.76,157.52,215.44,4.81
2024-01-27 10:00:00,5,1762.39,5.64,47.98,154.5,42.92,197.04,262.43,13.43
2024-01-27 11:00:00,5,2990.72,11.18,91.85,130.18,48.64,252.23,333.01,26.09
2024-01-27 12:00:00,5,3524.78,13.41,122.01,105.86,51.5,269.1,361.09,32.17
2024-01-27 13:00:00,5,4005.43,4.14,172.73,36.12,55.31,269.69,368.23,37.49
2024-01-27 14:00:00,5,4379.27,10.39,183.7,1.68,55.31,269.94,370.35,39.01
2024-01-27 15:00:00,5,4219.06,9.5,165.88,1.31,49.59,268.66,368.6,39.52
